artist,title,genre,url,region,score,sp_popularity,sp_date,sp_img,sp_album_id,sp_artist_id
David Myles,It's Christmas,pop,https://davidmyles.bandcamp.com/album/its-christmas,novascotia,17.6,44,2015-11-06T00:00.000Z,https://i.scdn.co/image/ab67616d00001e021322d13594fbcb502e2a0aa8,13H8UXuvJ8WiSDh0j11iz2,0C52ChHxEwG9E6Mi7Kmlkf
David Myles,Real Love (Acoustic),pop,https://davidmyles.bandcamp.com/album/real-love-acoustic,novascotia,17.6,44,2018-10-26T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02f5ddde3138caa65426976e52,0UF6bXRT9Z5tMJvykFnXnH,0C52ChHxEwG9E6Mi7Kmlkf
David Myles,Here Now,pop,https://davidmyles.bandcamp.com/album/here-now,novascotia,17.6,44,2016-04-08T00:00.000Z,https://i.scdn.co/image/ab67616d00001e022252dae527ee047150930dba,5lAeflu8NOzDprLIk7w7Ft,0C52ChHxEwG9E6Mi7Kmlkf
Matt Mays,Matt Mays & El Torpedo,rock,https://mattmays.bandcamp.com/album/matt-mays-el-torpedo,novascotia,17.6,44,2005-03-29T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02f13865f9a5e091ad5f9832d3,3mFkPXzTljdfMWgeXiX8qP,0VlFTYaJsPHdN3Vb3EvBsn
Matt Mays,Twice Upon a Hell of a Time...,rock,https://mattmays.bandcamp.com/album/twice-upon-a-hell-of-a-time,novascotia,17.6,44,2018-10-19T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02dffbbcc6f90d290f1698ceda,6tt3Dtlbwev3gEMaFhEf3Y,0VlFTYaJsPHdN3Vb3EvBsn
Matt Mays,Terminal Romance,rock,https://mattmays.bandcamp.com/album/terminal-romance,novascotia,17.6,44,2008-07-08T00:00.000Z,https://i.scdn.co/image/ab67616d00001e0284094a35db4061696ba5d5f4,4TF5QMut2kMvvtzBTVzmnN,0VlFTYaJsPHdN3Vb3EvBsn
Matt Mays,Coyote,rock,https://mattmays.bandcamp.com/album/coyote,novascotia,17.6,44,2012-09-04T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02f0cc56b6670a545bb0f4a0f7,1kVIe2RWafhJb1QtFywm6v,0VlFTYaJsPHdN3Vb3EvBsn
Big Sugar,Five Hundred Pounds,,https://linusentertainment.bandcamp.com/album/five-hundred-pounds-1,ontario,17.6,44,1993-01-01T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02df6fc3175af2a564556978c9,1bXafNgUK7mGu7Kt4ROVDZ,75eraSeadYDXU4zyzDxglZ
Kristen Martell,Coming Home,folk,https://kristenmartell.bandcamp.com/album/coming-home,novascotia,17.4,1,2020-04-24T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02a0ef42a1b173fe9c5a9a5295,0xPR21ui5OlUStoVDdt375,106VuNdJU4rmNGFwUVB3fy
Jim Guthrie,Indie Game: The Movie (Soundtrack),pop,https://jimguthrie.bandcamp.com/album/indie-game-the-movie-soundtrack,toronto,17.2,43,2012-05-15T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02d311f356eb96e326f4adaf12,1RbK3hnYdWd9pX5AsESjaf,4wEVY6Zz9STrspLNOmyz50
Japandroids,Near To The Wild Heart Of Life,rock,https://japandroids.bandcamp.com/album/near-to-the-wild-heart-of-life-2,vancouver,17.2,43,2017-01-27T00:00.000Z,https://i.scdn.co/image/ab67616d00001e029f3f7436a76526d9ac53b95e,26hqnB0XF1ZFc31zY6NAgf,2WcCoPxAWFNSCvsFPrpf30
Japandroids,North East South West,rock,https://japandroids.bandcamp.com/album/north-east-south-west,vancouver,17.2,43,2017-05-16T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02de5dbdbea92ebac0f94d4a3b,2dWBGBrnWu6bUet82x1NPu,2WcCoPxAWFNSCvsFPrpf30
Fortunate Ones,The Bliss,folk,https://fortunateones.bandcamp.com/album/the-bliss,newfoundland,17.2,43,2015-02-10T00:00.000Z,https://i.scdn.co/image/ab67616d00001e026b39beff93ab799172bf1362,2s1agSQQgeLdpm0ZNq4VaL,69sHd7jjEkbKxn91qUB60L
Fortunate Ones,Hold Fast,folk,https://fortunateones.bandcamp.com/album/hold-fast,newfoundland,17.2,43,2018-05-25T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02636bb0e0b0c530c460bb4364,6QACRucqL5Vufk6iIocYxq,69sHd7jjEkbKxn91qUB60L
Joel Nielsen,Xen Soundtrack (Definitive Edition),soundtrack,https://joelnielsen.bandcamp.com/album/xen-soundtrack-definitive-edition,alberta,17.2,43,2019-08-01T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02e3521ca9756d7fc3a9f899e8,7ersifFBiwqKfQZbaDXbO5,2VzNhLa3iGSwWttS4n1kbB
Necat,Ineptire,alternative,https://necatofficial.bandcamp.com/album/ineptire,newbrunswick,17.0,0,2020-04-24T00:00.000Z,https://i.scdn.co/image/ab67616d00001e026980c13d6231dd204fe80279,1STf8RgL5js0Se9Wmciick,6BxB0tevBzhScHXmfW0mvF
sleepgels,MAXIMUM DOSE,electronic,https://sleepgels.bandcamp.com/album/maximum-dose,edmonton,17.0,0,2020-04-24T00:00.000Z,https://i.scdn.co/image/ab67616d00001e023489d5ba5e718aa7cbde8cf1,2pxIyN6F5cJfCGIbu4sb4d,3xPYOlVfO8ZBEN0tzNRAhX
Creeping Chill,Creeping Chill,punk,https://creepingchill.bandcamp.com/album/creeping-chill,edmonton,17.0,0,2020-04-24T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02670f7bfe37b25eacafa396fb,4dWLBs5BzjgtGk8JR1Ig30,18iob9zg0DIbkFQpugLdHW
Jack Lumber Band,Jack Lumber Band,rock,https://jacklumberband.bandcamp.com/album/jack-lumber-band,calgary,17.0,0,2020-04-24T00:00.000Z,https://i.scdn.co/image/ab67616d00001e0249f8bf37df54218b22054226,0RJ0ntkRBFPKEnT0qaldGe,3rdhmul18if699eTjizYDu
BBJ,Sailboat Demos,alternative,https://bbjmusic.bandcamp.com/album/sailboat-demos,calgary,17.0,0,2020-04-24T00:00.000Z,https://i.scdn.co/image/ab67616d00001e0250d5369e613722befdbf2c3e,4fgizZNbm442Oxox9yWQ38,53DWnnYVPDiqySOrLlPz2g
JHNN,Machine Funk,electronic,https://jhnn.bandcamp.com/album/machine-funk,calgary,17.0,0,2020-04-24T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02cf2ec2d69b034b6002430b36,2FJR0UJxdFjOEzTQRuYoT6,53DaPOcw9p1OHA7hUx2hXX
Famous Phrases,The Sheriff Came Knocking,alternative,https://famousphrases.bandcamp.com/album/the-sheriff-came-knocking,manitoba,17.0,0,2020-04-24T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02db975a2a135e342975bb1650,4oIjgoXE9vIE0jiX8ifYYg,1ryn8ulXbnle9UvM1df3rr
Lisa LeBlanc,"Why You Wanna Leave, Runaway Queen?",folk,https://lisaleblanc.bandcamp.com/album/why-you-wanna-leave-runaway-queen,newbrunswick,16.8,42,2016-09-30T00:00.000Z,https://i.scdn.co/image/ab67616d00001e0269ad853c9262e6db4172ad1a,0oTTQnhihdD5IDQeW2xoVL,4YsjYDobnm0mf2tB4I9Zya
Nap Eyes,Snapshot of a Beginner,alternative,https://napeyes.bandcamp.com/album/snapshot-of-a-beginner,novascotia,16.4,41,2020-03-27T00:00.000Z,https://i.scdn.co/image/ab67616d00001e022e431a8588e07fdbded8a7a8,1gQmwuAdKCmByeCUuiw3Wo,1ysOXSDpupZ5RBQ9PNFZU7
Bushwick Bill,Different Style Organizations,,https://linusentertainment.bandcamp.com/album/different-style-organizations-1,ontario,16.4,41,2003-08-26T00:00.000Z,https://i.scdn.co/image/ab67616d00001e027ad1f7b4269ca502a9968460,63bhLAcSGvF5qZKuNIVKCz,3Cjv4IeE8gjeiXvwRjwSHb
Solotet,Passions Violently Choked,experimental,https://solotet.bandcamp.com/album/passions-violently-choked,alberta,16.4,1,2020-04-23T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02eeed671b99956c5c25b8beb6,7vO72QSkJBZ7MWvIEmFiTi,2SAHzxg1bGJwVFc2yEDnxq
Joey Landreth,Whiskey,rock,https://joeylandreth.bandcamp.com/album/whiskey,manitoba,16.0,40,2019-04-05T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02afa359901dbcf412c5ad9d01,5e26fKhSFeYXxCVAlCwMdQ,1n5S81eeVtaFs2vvo7p234
Venetian Snares,Rossz Csillag Alatt Született,electronic,https://venetiansnares.bandcamp.com/album/rossz-csillag-alatt-sz-letett,manitoba,15.6,39,2005-03-14T00:00.000Z,https://i.scdn.co/image/ab67616d00001e0278ce109afe5213dae5a0d1af,5ZfRZFsE3rZOOad7zv8fCt,7eKIP3IoPoUAZgZuvMM6hf
Venetian Snares,Traditional Synthesizer Music,electronic,https://venetiansnares.bandcamp.com/album/traditional-synthesizer-music,manitoba,15.6,39,2016-02-19T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02335c3a2b9ab60b8dd93c33e1,7nqOcV9Ilnrnuzwvq77xn4,7eKIP3IoPoUAZgZuvMM6hf
Shallow End,WEB // OF // LIES,punk,https://shallowend.bandcamp.com/album/web-of-lies,victoria,15.4,6,2020-04-20T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02fe70eef7d42e94c8b1d1d585,6V0r3vQEHEGx3R7maUMCIS,3JObEYEX3r3pAvJqMFukH7
Domeno,Alleys,electronic,https://domeno.bandcamp.com/album/alleys,montreal,15.2,38,2020-03-13T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02a9892b2381ae255d911055ce,6ARmQdQSf5xZDaFeFSPA5L,7yMAFCnx0clryFBMwaQI3Y
Domeno,Alleys (Simon Skylar Remix) - Version française,electronic,https://domeno.bandcamp.com/album/alleys-simon-skylar-remix-version-fran-aise,montreal,15.2,38,2020-03-13T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02bef3deafb5c6ce94834dc09e,4g5nG4UyTly9H9Q0LYrQDK,7yMAFCnx0clryFBMwaQI3Y
Domeno,Alleys (Simon Skylar Remix),electronic,https://domeno.bandcamp.com/album/alleys-simon-skylar-remix,montreal,15.2,38,2020-03-13T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02a9892b2381ae255d911055ce,6ARmQdQSf5xZDaFeFSPA5L,7yMAFCnx0clryFBMwaQI3Y
Jenn Grant,Paradise,folk,https://jenngrant.bandcamp.com/album/paradise,novascotia,15.2,38,2017-03-03T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02573d735603e6f8ee815a655f,5tQOrG4P2FYCSqYdcW3xWf,4ll7UpFe9fDtA0g16Vgf5L
Gowan,Great Dirty World - Special Edition,,https://linusentertainment.bandcamp.com/album/great-dirty-world-special-edition-1,ontario,15.2,38,2012-04-24T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02aee200a0fa6020db6e26d4b6,0WClCXUmXSZpWAqawG0iIK,732h1QEXVf21E1QTOmOAQY
Beverly Glenn-Copeland,Beverly Glenn-Copeland,jazz,https://beverlyglenn-copeland.bandcamp.com/album/beverly-glenn-copeland,ontario,15.2,38,1970-01-01T00:00.000Z,https://i.scdn.co/image/ab67616d00001e0247ac584b3f0fe616b940a4a3,07OIHrTqjSUte2hRRDXZd2,2bN5hXtWZXEIfnHO34eXfe
Beverly Glenn-Copeland,Primal Prayer,jazz,https://beverlyglenn-copeland.bandcamp.com/album/primal-prayer,ontario,15.2,38,2004-01-01T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02c76dd6215fda5de7c4a6aff6,78TPs4e18BqzzRG9Kex2EG,2bN5hXtWZXEIfnHO34eXfe
Melo.Nade,A Melo Symphony,electronic,https://melo-nade.bandcamp.com/album/a-melo-symphony,calgary,15.0,5,2020-04-20T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02ccc03463ac897667a49aea29,4Cksw38PKgKeUZqLIb19JC,68TnV7z3MqRXWohoQkWfEj
Backxwash,BLACK SAILOR MOON,hip-hop/rap,https://backxwash.bandcamp.com/album/black-sailor-moon,montreal,14.8,37,2018-12-01T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02249d2c1514176b4bb5aebe63,0BJmBC1ySke1wTEwAVQpQq,4du3q8TIzsZxZZKdRT23Jg
Port Cities,Port Cities,pop,https://port-cities.bandcamp.com/album/port-cities,novascotia,14.8,37,2018-03-09T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02795e0a2bb7d37fbe29c3778b,2z20jA0W7NHJK60FVp0Ztw,6E9qPOOjsuwnt5kFLFCnWF
Idle Hands,Idle Hands,acoustic,https://idlehandsacoustic.bandcamp.com/album/idle-hands,newbrunswick,14.8,37,2019-05-10T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02cd03f764428e028125b8ea13,68f0kkZuJO0vuTpQa71As1,1W5khHrkcznsyChxwIBfAI
Timothy Kirchofer,"Kirchofer In The Church Yard Casting Seeds, The Gardener's Songs",country,https://timothykirchofer.bandcamp.com/album/kirchofer-in-the-church-yard-casting-seeds-the-gardeners-songs,saskatchewan,14.8,32,2020-04-09T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02f90190059f188d97efdfce80,5rZerihNwPhfPJIJCuMhLs,0ox87AsUGtE1K8WdiqTzyi
Kacy & Clayton,Carrying On,folk,https://kacyandclayton.bandcamp.com/album/carrying-on,saskatchewan,14.8,37,2019-10-04T00:00.000Z,https://i.scdn.co/image/ab67616d00001e0287220ea2154671d31db372d6,6fzOS1VsnOLMJsREI1fh22,7oJ1EabmX7ejrie3NBzn0p
Underfelt,Mausoleum_v,electronic,https://underfelt23.bandcamp.com/album/mausoleum-v,edmonton,14.8,2,2020-04-21T00:00.000Z,https://i.scdn.co/image/ab67616d00001e029347874aa5c2e896a87ff8ef,0buS9vIkPjmaNJHRKQvRjO,1dFoajLrLsDCZwx3SpGOM6
Church of Trees,New Bold Dawn,pop,https://churchoftrees.bandcamp.com/album/new-bold-dawn,ottawa,14.4,1,2020-04-21T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02fb8efd49d173bf873da2382f,53QdvU6kWR9ZFCkAhH63ue,08y614qQdu4Svn1UJoPBDt
P'tit Belliveau,Greatest Hits Vol.1,country,https://ptitbelliveau.bandcamp.com/album/greatest-hits-vol-1,newbrunswick,14.4,36,2020-03-27T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02fea0f64d140753acda8f206c,6lu96wXodYiSB0UxccpBud,1Mnw1xS9MvW7sgitmlqnCM
Adam Bay,Luna's Light,folk,https://adambay.bandcamp.com/album/lunas-light,victoria,14.4,1,2020-04-21T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02b54f1b3730931e92e12a4c97,7qbgAtGonpSbbqunamA4cu,7xLWxZKTGa90cIKIDSbFCx
John K. Samson,Winter Wheat,alternative,https://johnksamsonmusic.bandcamp.com/album/winter-wheat,manitoba,14.4,36,2016-10-21T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02721bb0d4f7df6360b77f529c,28vCM0a4MYPwcTervwP7Ia,3oOylXJSSKnZt9xZIjikTJ
Natalie MacMaster,Sketches,folk,https://nataliemacmaster.bandcamp.com/album/sketches,novascotia,14.0,35,2019-11-01T00:00.000Z,https://i.scdn.co/image/ab67616d00001e028cab427bac931644015be14a,2D6wtHWxaP7lsnfx46HoZu,4ybzO54FX2pbiKx209CB0t
Natalie MacMaster,One,folk,https://nataliemacmaster.bandcamp.com/album/one,novascotia,14.0,35,2015-04-28T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02c3bb87238b6d2d4a0de9bdb9,13uTilGrL6ocbxkCHHQccp,4ybzO54FX2pbiKx209CB0t
howiewonder,surface,experimental,https://howiewonder.bandcamp.com/album/surface,victoria,14.0,35,2020-03-22T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02d0dad07b29860454265bd578,34bouPObcdWR9o1pPTueHw,6tLB3u0PouAAwQXDRFuiSk
Ultraboss,This is Shredwave,electronic,https://rossocorsarecords.bandcamp.com/album/this-is-shredwave,victoria,14.0,35,2020-02-28T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02e3b37ae3c4274883983bd096,4JSFPCSjpn6poCSAXDl0Kg,38nGQptZNhX8obVa39oI7y
Tarquin Alexandra,Monsters With Moustaches,pop,https://tarquinalexandra.bandcamp.com/album/monsters-with-moustaches-2,toronto,13.6,9,2020-04-17T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02949d4fd0df68838651ea2c44,0ZyU2MSo4gRzZ01zNubvOP,1LeODPik4GN34iHau23CCx
The Motorleague,Holding Patterns,rock,https://themotorleague.bandcamp.com/album/holding-patterns,newbrunswick,13.6,34,2016-01-08T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02f09193c356b69785a2594303,6raghquhWBe1buUeeKkAds,0mMfUMeFxdsH5ijLeGYPdc
Zakary Miller,I'm New Here,country,https://zakarymiller.bandcamp.com/album/im-new-here,novascotia,13.4,1,2020-04-20T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02818bebc739da0f0cd1d58e0f,5JDanPvvHHYLhAF2Y3mkgW,7jzBdQujMa7VVZ7eAVQrtJ
Hollow Oax,HOLLOW OAX,experimental,https://hollowoax.bandcamp.com/album/hollow-oax,saskatchewan,13.4,1,2020-04-20T00:00.000Z,https://i.scdn.co/image/ab67616d00001e023d79f4809156af3c8c341b9f,2UcdncGZ6Qtapt6YxCjA7U,6nq2QhoIAQ3ov9Dfznq2Ww
Night Pony,Hunks Never Listen,punk,https://nightpony1.bandcamp.com/album/hunks-never-listen,calgary,13.4,1,2020-04-20T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02bf329e21b84134887222cd92,0fqMEUd2RWFT518n4iPciZ,72gBjQ8yHm0vivKDrwjfR2
Haviah Mighty,13th Floor,hip-hop/rap,https://haviahmighty.bandcamp.com/album/13th-floor,toronto,13.2,33,2019-05-10T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02a218d721a21de940a6a0d966,50rev6qucWz8dmStaoD9BL,3UROQ34SGxV7h71Z3Gqp8u
Ashley MacIsaac,The Best Of Ashley MacIsaac,folk,https://theashleymacisaac.bandcamp.com/album/the-best-of-ashley-macisaac,novascotia,13.2,33,2008-01-01T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02b29d9ab1a99b11e3decd238b,6ayVikVLhdL6Bc977GwdWp,7Jvc7K9mTzwZ7Jn0C5dv7V
Les Hay Babies,Boîte aux lettres,folk,https://leshaybabies.bandcamp.com/album/bo-te-aux-lettres,newbrunswick,13.2,33,2020-02-28T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02a05efe4c1863ed90427d98a5,7gV3mHJG1mJWYYtgo0Jwys,19MYB7a3GOTcbnZrl7juwx
Mike Edel,THRESHOLDS (Acoustic EP),folk,https://mikeedel.bandcamp.com/album/thresholds-acoustic-ep,victoria,13.2,33,2020-03-06T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02414704eaffc706d39a1153fb,5kppaTiRbPJ1x1cs2XIqDy,2slZ64SaMOJ1EXEi3W9PTI
Sky Kyd,Get Over It,electronic,https://skykyd.bandcamp.com/album/get-over-it,novascotia,13.0,0,2020-04-20T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02872b5c1a607626ffcaf72f2b,6LOIutzBKzJnNZTVeEDUye,10veklJnGiGIpOg7dwNACX
wanderingaria,The soundless sleep,electronic,https://wanderingaria.bandcamp.com/album/the-soundless-sleep,calgary,13.0,0,2020-04-20T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02782fcfba3e2c35cf736f8823,1naykFC5EOcwbHEqhB0yfl,2nD5kMa3ZLifGqLYKdZ47b
Harga Descending,Communal Scream,ambient,https://hargadescending.bandcamp.com/album/communal-scream,calgary,13.0,0,2020-04-20T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02f702a9cae53da11db8f2e777,6458v11cpr4s6WYPkqOlp3,6g9e8t6mAcau1Bh0bP7CWX
WESTMNSTR,Love Music Memories,rock,https://westmnstr.bandcamp.com/album/love-music-memories,manitoba,13.0,0,2020-04-20T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02468b9a1b2b7ddd3adf86cb64,1PtPpaPTnCZINA5grUEPu9,5LBe1lxoBHWqjVhAWTAzut
Carlo Lio,Runnin EP,,https://no19music.bandcamp.com/album/runnin-ep,toronto,12.8,32,2016-04-01T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02fd38003e58cc5018877d3e3f,3iaD00SUDqR0MbA8h5yCBR,51NwQz5MA32kigUGYjdA3z
emdasche,March with Me,electronic,https://emdasche.bandcamp.com/album/march-with-me,newfoundland,12.8,32,2018-03-18T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02961f3a9e616973360540bbd1,4GS2wB6aUIOas9ppy5xKuW,1oyiOfYXixQ0YllgqgXt9k
Cartoon Lizard,"Bless You, Thank You",pop,https://cartoontunes.bandcamp.com/album/bless-you-thank-you,victoria,12.8,12,2020-04-15T00:00.000Z,https://i.scdn.co/image/ab67616d00001e028207e2cfec3a55ca3a52bbeb,2AhMSqNId9IhM2g27JRmLA,78NN5l8HQKQ7AkhCJFF6SF
Quiet Parade,The Will To Weather The Storm,folk,https://quietparade.bandcamp.com/album/the-will-to-weather-the-storm,novascotia,12.4,6,2020-04-17T00:00.000Z,https://i.scdn.co/image/ab67616d00001e029dde93c4357c36762c969751,2v8uCxlAvemDhfWVS3qTxm,7pkxrx36rBvwa58fB1rtj4
Lee Rosevere,Doodles,electronic,https://leerosevere.bandcamp.com/album/doodles,pei,12.4,21,2020-04-11T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02dc817c4b31472ed12ab7a380,1J8qfJhYffsqtMNPRgGTp0,2Jl1k0haDhoL9cxYiU8H6j
Nomeansno,The People's Choice,punk,https://nomeansnomusic.bandcamp.com/album/the-peoples-choice,victoria,12.4,31,2004-04-20T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02c6c03b418393effbf1da23f9,3TsoDwYWPsFvHPV1K6Hawb,4wDDRTuUAWHiYtrvYsU0kp
Whitebeard,Plaid is the New Black,alternative,https://whitebeard1.bandcamp.com/album/plaid-is-the-new-black,manitoba,12.4,31,2019-04-05T00:00.000Z,https://i.scdn.co/image/ab67616d00001e0248f0894c9bf0970c6140a94f,7ynEblm1FVYAh4DWRPY5dm,4OsWo4jTTRaKlrgjZziATj
The Rezonator,Future War,electronic,https://therezonator.bandcamp.com/album/future-war,ottawa,12.0,0,2020-04-19T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02d3145b18d415a243c8578279,7mKE79MBnXxNVYSzfWrjRw,0dT4uGHPgUU5uyrTSy2Tk0
Tony Maigua,Yana Yurak Demo .feat Tony Maigua,rock,https://tonymaigua.bandcamp.com/album/yana-yurak-demo-feat-tony-maigua,saskatchewan,12.0,0,2020-04-19T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02484160799adb4c821216540c,656xa7OLp8OGaIlzGZtua1,0SndIsxwQDomIDvf1SSETr
Timing X,"Big Hit, Happy Body",electronic,https://timingx.bandcamp.com/album/big-hit-happy-body,victoria,12.0,0,2020-04-19T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02b43d652693d8d5d0efa031e9,6YwUqVZslggXXINkuQvJCn,24zeC7R0HAkcQkB3z1Z040
Brode,Melancholia,hip-hop/rap,https://brode.bandcamp.com/album/melancholia,manitoba,12.0,0,2020-04-19T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02e30f2828967eca1610770fb6,5SaeXnsISO4ZwTXAYnXQ4O,2CrRgiZp1YHcddtOuDn36t
Good Lovelies,Under The Mistletoe,folk,https://goodlovelies.bandcamp.com/album/under-the-mistletoe,toronto,11.6,29,2009-11-01T00:00.000Z,https://i.scdn.co/image/ab67616d00001e021e8f97cecce390d04d2fea4f,3Ia1oS89fvftOxZkqRYlZb,3hh35eWuRs5ZqIUIKyne5S
Good Lovelies,Evergreen,folk,https://goodlovelies.bandcamp.com/album/evergreen,toronto,11.6,29,2019-11-15T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02efa6856a75d90c28afbf0153,5HM5rCuE24mk0mda3YiLRU,3hh35eWuRs5ZqIUIKyne5S
Good Lovelies,Winter's Calling,folk,https://goodlovelies.bandcamp.com/album/winters-calling,toronto,11.6,29,2014-12-09T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02dff2353e496c4df6b296a1c1,0FAlzSri49UKFIAVkBoePG,3hh35eWuRs5ZqIUIKyne5S
The Strange Valentines,Forks,folk,https://thestrangevalentines.bandcamp.com/album/forks,novascotia,11.4,1,2020-04-18T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02ba25766f5ce130d7032c2be1,7DLFkkuvXKjJxVb1mqe0OO,2byvpI4x9Bixve1hhQ66uS
Yves Jarvis,The Same But By Different Means,devotional,https://yvesjarvis.bandcamp.com/album/the-same-but-by-different-means,montreal,11.2,28,2019-03-01T00:00.000Z,https://i.scdn.co/image/ab67616d00001e026f08a52edd8dca16ee35d64a,4StHE1Ec8V0I1QogfTB2fA,19h4y2F9duQ776bv1YhQYt
Yves Jarvis,Good Will Come to You,devotional,https://yvesjarvis.bandcamp.com/album/good-will-come-to-you,montreal,11.2,28,2017-09-22T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02b57e49202924f6b3dbe77cc3,386vpRLVBVx08Jj1ZJqcga,19h4y2F9duQ776bv1YhQYt
Flashback,Heathen Of Influence,rock,https://flashback-yyc.bandcamp.com/album/heathen-of-influence,calgary,11.2,3,2020-04-17T00:00.000Z,https://i.scdn.co/image/ab67616d00001e020a89098fb1a27391f4d94436,7JlLunud5j5H55eay6G9qx,0pStsz9PV5qxTARxYgoAig
Torso,oblivious,electronic,https://torso-edm.bandcamp.com/album/oblivious,edmonton,11.0,0,2020-04-18T00:00.000Z,https://i.scdn.co/image/ab67616d00001e021c7667a64b887c63f26b4cd7,44h2MjaMbHyY8UXfV5kW9f,2RSVsbyU5vpryxf37210sd
Doug Rice,North To Alaska,country,https://dougrice1.bandcamp.com/album/north-to-alaska,calgary,11.0,0,2020-04-18T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02f52d1040d57770d88cd4f7aa,45UQqf4s3AjrwlAnogGDRs,4jvQMdCbmeezaHmyhT6okD
Golden Dinosaurs,Holocene,alternative,https://goldendinosaurs.bandcamp.com/album/holocene,calgary,11.0,0,2020-04-18T00:00.000Z,https://i.scdn.co/image/ab67616d00001e024cf905ac75b6b70f58d41332,5Har6ZABDluvqXr9hKLLzx,6YNA4MTKwU8FlQ20wcKg7P
flecton big sky,Dreams My Brain Left Out: 1996-2016,alternative,https://flecton.bandcamp.com/album/dreams-my-brain-left-out-1996-2016,ottawa,10.8,2,2020-04-17T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02a80a5ac10e8dd1a3476efd40,282ZZ4UaGTMo0weB5KzgyD,25KnNaal7eakPAOJvnpXmb
Landos,Television,acoustic,https://landos.bandcamp.com/album/television,calgary,10.8,2,2020-04-17T00:00.000Z,https://i.scdn.co/image/ab67616d00001e02423f3c471ea573522f808aaa,6YAhgSjs3vSBzIx83I0KFE,6NGNG5cJMRQPXDDEMUXITy
Slow Leaves,Enough About Me,folk,https://slowleaves.bandcamp.com/album/enough-about-me,manitoba,10.8,27,2017-08-11T00:00.000Z,https://i.scdn.co/image/ab67616d00001e026dabd0db938b4ca55bdeb2b5,5KnLRXl5TXtB4l2YeQo9c4,1CNY3GA9jHEuZeQEOHx0r8
